name,Kind,Alcohol,Aroma,Taste,Finish
아그와 디 볼리비아,리큐르,30.0,"허브, 풀내음","달콤한, 허브","깔끔한, 청량한"
서던 컴포트 블랙,리큐르,40.0,"복숭아, 살구, 바닐라, 오크","달콤한, 복숭아, 살구, 캐러멜","시나몬, 달콤한"
팔리니 리몬첼로,리큐르,26.0,"레몬, 상큼한","레몬, 쌉쌀한, 달콤한","상큼한, 부드러운, 레몬"
앱솔루트 주스 스트로베리,리큐르,35.0,"딸기, 레몬, 바닐라","딸기, 달콤한, 상큼한","달콤한, 상큼한"
파이어볼,리큐르,33.0,"시나몬, 민트, 정향","달콤한, 시나몬, 오렌지, 소나무","시나몬, 강렬한"
코발 크랜베리 진,진 리큐르,30.0,"크랜베리, 과일, 라벤더, 소나무","크랜베리, 주니퍼 베리, 장미, 레몬","시트러스, 신선한"
아그와 디 볼리비아,리큐르,30.0,"허브, 풀내음","달콤한, 달콤한, 허브","깔끔한, 시원한"
스카이 체리,리큐르,35.0,체리,"체리 잼, 상큼한, 달콤한","체리, 상큼한, 달콤한"
마리브리자드 트리플 섹,리큐르,39.0,"오렌지, 오렌지 껍질, 꽃","오렌지, 달콤한, 쌉쌀한","달콤한, 쌉쌀한, 상큼한"
마리브리자드 아마레또,리큐르,23.0,"아몬드, 고소한","아몬드, 달콤한, 타닌","부드러운, 쌉쌀한, 달콤한"
마리브리자드 파르페아모르,리큐르,25.0,"꽃, 네롤리, 오렌지, 바닐라","오렌지, 바닐라, 달콤한","은은한, 향긋한"
마리브리자드 바이올렛,리큐르,30.0,"은은한, 제비꽃, 꽃, 과일","꽃, 시트러스, 감귤","부드러운, 쌉쌀한"
마리브리자드 라즈베리,리큐르,16.0,라즈베리,"신선한, 라즈베리, 달콤한","라즈베리, 상큼한"
아그와 디아블로,리큐르,20.0,"코카, 오렌지, 향신료, 생강","말린 과일, 오렌지, 허브","달콤한, 쌉쌀한, 부드러운"
파이어볼 콜렉터스,리큐르,33.0,"계피, 민트, 정향","계피, 달콤한, 오렌지, 소나무","긴 여운, 스파이시"
앱솔루트 주스,리큐르,35.0,"딸기, 레몬, 바닐라","딸기, 달콤한, 상큼한","달콤한, 상큼한"
디카이퍼 체리 히어링,리큐르,24.0,"체리, 허브","체리, 달콤한, 상큼한","부드러운, 긴 여운"
디카이퍼 콰이페,리큐르,20.0,리치,"리치, 달콤한, 상큼한",부드러운
디카이퍼 아마레또,리큐르,30.0,"꽃, 아몬드","아몬드, 달콤한","부드러운, 쌉쌀한"
디카이퍼 카페,리큐르,20.0,커피,"달콤한, 쌉쌀한","커피, 부드러운"
디사론노,리큐르,28.0,"꽃, 아몬드, 체리","아몬드, 살구, 달콤한, 쌉쌀한","부드러운, 긴 여운"
생 제르맹,리큐르,20.0,"엘더플라워, 열대 과일","복숭아, 배, 시트러스, 감귤, 달콤한","부드러운, 긴 여운, 달콤한"
디카이퍼 블루큐라소,리큐르,20.0,"오렌지, 레몬",달콤한,상큼한
디카이퍼 카시스,리큐르,15.0,블랙커런트,"베리, 달콤한, 새콤한",부드러운
디카이퍼 워터멜론,리큐르,15.0,수박,"신선한, 달콤한",상큼한
디카이퍼 그레이프후르트,리큐르,15.0,자몽,"달콤한, 상큼한",쌉쌀한
디카이퍼 체리,리큐르,15.0,"체리, 바닐라, 계피, 아몬드","체리, 달콤한, 상큼한",부드러운
아페롤 스프리츠 글라스,리큐르,11.0,"오렌지, 바닐라, 허브","오렌지, 허브, 우아한, 달콤한, 쌉쌀한","부드러운, 긴 여운, 쌉쌀한"
아그와 XO,리큐르,43.0,"마카, 허브","달콤한, 쌉쌀한","부드러운, 청량한, 긴 여운"
힙노틱,리큐르,17.0,"망고, 배, 파인애플","오렌지, 꼬냑, 패션프루트","달콤한, 부드러운, 열대 과일"
솔레 리몬첼로,리큐르,25.0,"신선한, 레몬","레몬, 달콤한","새콤한, 은은한"
바카디 모히토 홀리데이 키트,리큐르,18.0,"달콤한, 라임, 허브",라임 모히토,"상큼한, 쌉쌀한, 달콤한"
피치트리,리큐르,20.0,복숭아,"복숭아, 달콤한","복숭아, 부드러운"
예거마이스터,리큐르,35.0,"체리, 초콜릿, 감초, 꽃","콜라 젤리, 다크 초콜릿, 자두, 계피, 생강, 말린 민트","허브, 달콤한, 쌉쌀한"
론디아즈 코코넛 럼,리큐르,21.0,"코코넛 밀크, 바닐라","코코넛, 달콤한",부드러운
미스터 블랙,커피 리큐르,23.0,"콜드 브루, 커피, 바닐라","캐러멜, 다크 초콜릿, 콜드 브루","에스프레소, 달콤한"
콜로마 그랑 리저브,커피 리큐르,25.0,"커피, 바닐라, 오크","커피, 바닐라, 초콜릿, 달콤한","부드러운, 긴 여운, 스모키"
콜로마 크레마,커피 리큐르,20.0,"커피, 바닐라","커피, 초콜릿, 캐러멜","부드러운, 달콤한"
캄파리,리큐르,25.0,"오렌지 껍질, 복합적인, 허브","달콤한, 쌉쌀한, 오렌지, 허브, 나무 뿌리","긴 여운, 허브"
마리브리자드 블루큐라소,리큐르,23.0,"오렌지, 시트러스, 감귤","오렌지, 새콤한, 달콤한","달콤한, 은은한"
마리브리자드 코코넛 샷,리큐르,17.0,"열대 과일, 코코넛, 고소한","코코넛, 달콤한","은은한, 깔끔한, 부드러운"
짐빔 허니,리큐르,35.0,"바닐라, 오크, 꽃, 꿀","꿀, 캐러멜, 바닐라, 달콤한",따뜻한
츠루우메 유즈,"리큐르, 사케",7.0,유자,"유자, 달콤한, 상큼한","감칠맛, 부드러운"
갈리아노,리큐르,42.3,"아니스, 페퍼민트, 허브, 계피, 주니퍼 베리","바닐라, 생강, 육두구, 감귤, 시트러스","페퍼민트, 스파이시, 부드러운"
룩사르도 마라스키노 체리,리큐르,32.0,"체리, 허브, 아몬드, 다크 초콜릿","바닐라, 오렌지 마멀레이드, 달콤한, 쌉쌀한","체리, 신선한, 스모키"
베드렌 수퍼카시스,리큐르,15.0,"블랙커런트, 블루베리, 라즈베리","블랙커런트, 쌉쌀한","달콤한, 부드러운"
힙노틱,리큐르,17.0,"배, 망고, 파인애플","오렌지, 패션프루트, 꼬냑","부드러운, 달콤한, 열대 과일"
룩사르도 리몬첼로,리큐르,27.0,"레몬, 시트러스, 감귤","레몬, 달콤한, 상큼한","레몬, 커스터드, 달콤한, 긴 여운"
자마카,리큐르,34.5,"꽃, 생강, 고추","달콤한, 엘더플라워, 마카, 할라피뇨","스파이시, 후추"
캄파리 캐스크 테일즈,리큐르,25.0,"섬세한, 태운 오크, 오렌지 껍질, 허브","프루티, 달콤한, 버번, 오렌지","긴 여운, 허브"
셀렉트,리큐르,17.5,"허브, 주니퍼 베리","허브, 달콤한, 쌉쌀한",균형 잡힌
디카이퍼 망고,리큐르,15.0,"열대 과일, 파인애플, 망고","달콤한, 망고","잘 익은 망고, 꿀"
디카이퍼 스트로베리,리큐르,15.0,"딸기, 딸기, 초콜릿","달콤한, 딸기, 체리, 오렌지","산미, 풍선껌, 딸기"
디카이퍼 그레이프후르트,리큐르,15.0,"시트러스, 감귤, 자몽","달콤한, 상큼한",비터스윗
디카이퍼 트리플 섹,리큐르,40.0,"시트러스, 감귤, 오렌지",오렌지,달콤한
디카이퍼 블루큐라소,리큐르,20.0,"시트러스, 감귤","달콤한, 레몬, 오렌지",상큼한
마리브리자드 피치,리큐르,15.0,"복숭아, 시트러스, 감귤","잘 익은 복숭아, 달콤한","상큼한, 부드러운"
마리브리자드 카시스,리큐르,15.0,"블랙커런트, 블랙베리, 라즈베리","블랙커런트, 새콤한, 달콤한","신선한, 달콤한, 부드러운"
피아나 비쉬니아,리큐르,17.5,"체리, 딸기, 라즈베리","체리, 달콤한, 상큼한","체리, 균형 잡힌, 풍부한"
볼스 블루 큐라소,리큐르,21.0,"오렌지, 시트러스, 감귤","달콤한, 쌉쌀한","오렌지, 달콤한"
볼스 피치,리큐르,17.0,"복숭아, 시트러스, 감귤","잘 익은 복숭아, 오렌지","달콤한, 부드러운, 상쾌한"
볼스 트리플 섹,리큐르,38.0,"오렌지, 시트러스, 감귤","달콤한, 쌉쌀한",오렌지 껍질
볼스 아마레또,리큐르,24.0,"아몬드, 달콤한, 고소한","아몬드, 땅콩, 캐러멜","달콤한, 견과류"
볼스 카시스,리큐르,17.0,"와인, 체리, 블랙커런트","블랙커런트, 새콤한, 달콤한","달콤한, 묵직한, 와인"
예거마이스터,리큐르,35.0,"체리, 초콜릿, 감초, 꽃","콜라 젤리, 다크 초콜릿, 자두, 계피, 생강, 말린 민트","감초, 콜라, 초콜릿, 스파이시"
룩사르도 마라스키노 체리,리큐르,32.0,"다크 초콜릿, 아몬드, 체리, 허브","달콤한, 바닐라, 쌉쌀한, 오렌지 마멀레이드","스모키, 신선한, 체리"
파이어볼,리큐르,33.0,"시나몬, 민트, 정향","달콤한, 시나몬, 오렌지, 소나무",시나몬
데드맨스 핑거 스파이스,리큐르,37.5,"파인애플, 건포도, 흑후추","이국적인, 스파이시, 사프란 케이크, 아이스크림","바닐라, 시나몬, 넛맥, 오렌지"
데드맨스 핑거 라즈베리,리큐르,37.5,"시트러스, 감귤, 레몬","달콤한, 라즈베리, 사프란 케이크","향신료, 라즈베리, 바닐라"
데드맨스 핑거 코코넛,리큐르,37.5,"시트러스, 감귤, 코코넛","코코넛, 건포도, 망고","바닐라, 정향, 캐러멜, 라임 껍질"
데드맨스 핑거 패션 프루트,리큐르,37.5,"시트러스, 감귤, 달콤한, 과일","패션프루트, 망고, 오렌지","상큼한, 열대 과일"
아그와 디 볼리비아,리큐르,30.0,"허브, 풀내음","달콤한, 달콤한, 허브","깔끔한, 시원한"
볼스 멜론,리큐르,17.0,"멜론, 과일, 상쾌한","멜론, 달콤한, 과일","달콤한, 신선한, 부드러운"
볼스 핑크 자몽,리큐르,17.0,"자몽, 시트러스, 신선한","자몽, 쌉쌀한, 시트러스","상쾌한, 달콤한, 신선한, 시트러스"
볼스 엘더플라워,리큐르,17.0,"엘더플라워, 꽃, 향긋한","꽃, 벌꿀","우아한, 달콤한"
볼스 체리,리큐르,24.0,"브랜디, 체리","아몬드, 체리, 향신료, 허브","달콤한, 체리"
말리부 오리지널,리큐르,21.0,"열대 과일, 코코넛","달콤한, 코코넛, 버터, 바닐라","달콤한, 코코넛, 부드러운"
꿀샘 16,리큐르,16.0,"꿀, 생강, 향긋한, 레몬","달콤한, 균형 잡힌","부드러운, 꿀, 깔끔한"
술샘 16%,리큐르,16.0,"오미자, 화사한","오미자, 달콤한, 쌉쌀한","부드러운, 깔끔한"
술샘 19,리큐르,19.0,"생강, 달콤한, 꿀, 꽃, 배","달콤한, 알싸한, 시트러스, 감귤","부드러운, 고소한, 깔끔한"
캄파리,리큐르,25.0,"오렌지 껍질, 복합적인, 허브","달콤한, 허브, 쌉쌀한, 오렌지, 허브, 나무 뿌리","긴 여운, 허브"
서던 컴포트 블랙 뮬 잔,리큐르,40.0,"복숭아, 살구, 베리류, 향신료","달콤한, 복숭아, 살구, 캐러멜","복숭아, 꿀, 시나몬, 산뜻한"
디카이퍼 피치트리,리큐르,20.0,복숭아,복숭아,달콤한
강소백 매견,리큐르,12.0,"매실, 매화, 꽃","새콤한, 달콤한, 매실",부드러운
강소백 매견 골드,리큐르,14.0,"꿀, 매실, 스모키","풍부한, 매실","긴 여운, 진한, 달콤한"
스타리노 엘더플라워,리큐르,17.0,"꽃, 달콤한, 리치, 복숭아","감귤, 달콤한, 리치, 부드러운, 엘더베리, 엘더플라워","상큼한, 향긋한, 엘더플라워"
스탬베코 마라스키노 체리 아마로,리큐르,35.0,"체리, 허브","체리, 달콤한, 상큼한","카다멈, 시나몬"
피치트리 아이스 몰드,리큐르,20.0,복숭아,"달콤한, 복숭아","복숭아, 부드러운"
스타리노 로제,리큐르,17.0,"딸기, 시트러스, 감귤, 자두, 자몽, 체리","레몬, 레드 자몽, 열대 과일, 오렌지, 허브","달콤한, 상큼한"
압생트,리큐르,55.0,"박하, 아니스, 허브","달콤한, 민트, 아니스, 향쑥","약초, 쌉쌀한, 달콤한"
아페롤 스프리츠 글라스,리큐르,11.0,"바닐라, 오렌지, 허브","달콤한, 쌉쌀한, 오렌지, 우아한, 허브","긴 여운, 부드러운, 쌉쌀한"
예거마이스터 롱 드링크 글라스,리큐르,35.0,"감초, 꽃, 체리, 초콜릿","계피, 다크 초콜릿, 말린 민트, 생강, 자두, 콜라 젤리","달콤한, 쌉쌀한, 허브"
아마로 몬테네그로,리큐르,23.0,"향신료, 비터스윗, 향쑥","말린 오렌지 껍질, 시나몬, 비터 오렌지, 육두구, 정향","스파이시, 코리앤더 씨드, 복합적인"
파크로조 타임 리큐르,리큐르,42.0,"로즈마리, 세이지, 타임","꿀, 비터스윗, 신선한","깊은, 월계수, 타임"
파크로조 케냐 콜드 브루 리큐르,리큐르,22.0,"블랙커런트, 신선한, 커피","베리, 커피, 풍부한","긴 여운, 초코 아이스크림"
마리브리자드 에프리코트,리큐르,20.5,"달콤한, 새콤한, 싱그러운, 살구, 아몬드","새콤한, 달콤한, 과일, 달콤한, 살구","새콤한, 부드러운"
마리브리자드 엘더플라워,리큐르,20.0,"엘더플라워, 향긋한","엘더플라워, 달콤한, 부드러운, 상큼한","부드러운, 상큼한"
아마로 몬테네그로,리큐르,23.0,"비터스윗, 향쑥, 향신료","말린 오렌지 껍질, 시나몬, 육두구, 정향, 비터 오렌지","코리앤더 씨드, 스파이시, 복합적인"
생 제르맹,리큐르,20.0,"엘더플라워, 열대 과일","달콤한, 배, 복숭아, 감귤, 시트러스","긴 여운, 달콤한, 부드러운"
파마 석류 리큐르,리큐르,17.0,"상큼한, 신선한, 석류","달콤한, 부드러운, 석류","상쾌한, 석류"
파쏘아,리큐르,17.0,"패션프루트, 상큼한","달콤한, 패션프루트, 오렌지, 체리","패션프루트, 허브, 달콤한, 쌉쌀한"
샹키스 휩,리큐르,33.0,"바닐라, 토피","바닐라, 위스키, 토피, 캐러멜","달콤한, 농밀한"
초심 피치 하이볼,리큐르 증류주,20.0,"복숭아, 깔끔한",복숭아,"과일, 달콤한"
타이야키 붕어빵 리큐르,리큐르,20.0,달콤한,"달콤한, 벌꿀, 부드러운",긴 여운
야키이모 군고구마 리큐르,리큐르,20.0,고구마,"달콤한, 군고구마, 고소한, 꿀",긴 여운
스탬베코 티라미수 리큐르,리큐르,23.0,"달콤한, 티라미수","코코아, 커피, 눅진한, 비스킷, 치즈","부드러운, 진한"
모차르트 초콜릿 크림,리큐르,17.0,"달콤한, 진한, 바닐라, 코코아","부드러운, 밀크 초콜릿, 초콜릿","풍부한, 부드러운, 긴 여운"
아페롤,리큐르,11.0,"오렌지, 바닐라, 허브","오렌지, 우아한, 허브, 달콤한, 쌉쌀한","부드러운, 긴 여운, 쌉쌀한"
호오비덴 레몬,리큐르,5.0,"레몬, 레몬 껍질, 시트러스, 감귤","상큼한, 부드러운, 달콤한, 복숭아","산뜻한, 균형 잡힌, 생크림, 케이크"
사카리 유즈 No.21,"리큐르, 사케",8.0,"유자, 시트러스","유자, 달콤한, 상큼한, 과일",달콤한
베일리스,리큐르,17.0,"카페라떼, 밀크 초콜릿","코코아, 다크 초콜릿, 카페라떼, 견과류","모카, 넛맥, 부드러운, 진한"
깔루아,리큐르,18.0,"초콜릿, 바닐라, 커피","다크 초콜릿, 바닐라, 스모키, 달콤한, 커피","화이트 초콜릿, 모카 에스프레소"
마리브리자드 파이니스 오렌지,리큐르,40.0,"오렌지, 신선한","말린 과일, 달콤한, 쌉쌀한","우아한, 풍성한, 오렌지"
디카이퍼 피치트리,리큐르,20.0,복숭아,"달콤한, 복숭아","부드러운, 복숭아"
앱솔루트 주스 스트로베리,리큐르,35.0,"딸기, 레몬, 바닐라","달콤한, 딸기, 상큼한","달콤한, 상큼한"
아마로 몬테네그로,리큐르,23.0,"육두구, 정향, 오렌지","달콤한, 쌉쌀한, 허브, 코리앤더 씨드","쌉쌀한, 허브, 스파이스, 시트러스"
와일드 터키 아메리칸 허니,리큐르,35.5,"꿀, 달콤한, 부드러운","대담한, 깨끗한, 밝은","꿀, 복합적인"
서울의 밤,리큐르,25.0,"주니퍼 베리, 매실, 과일","달콤한, 매실, 핵과류","깨끗한, 상쾌한"
앱솔루트 주스,리큐르,35.0,"딸기, 산뜻한, 레몬","딸기, 달콤한, 상큼한","부드러운, 균형 잡힌, 풍부한"
업타운 피나 콜라다,리큐르,13.9,"코코넛, 파인애플","코코넛, 파인애플","달콤한, 부드러운"
미도리,리큐르,20.0,"멜론, 꿀","멜론, 시트러스, 감귤","멜론, 달콤한"
디카이퍼 큐컴버,리큐르,15.0,오이,"신선한, 약간의 산미, 오이","깔끔한, 부드러운, 산뜻한"
티 레드,리큐르,16.0,"붉은 베리류, 달콤한","크랜베리, 라즈베리, 잘 익은 체리","가벼운, 신선한"
잭 다니엘스 허니,리큐르,35.0,"바닐라, 캐러멜, 갈색 설탕","바닐라, 오크, 꿀","풍부한, 부드러운, 달콤한"
오매락 25,리큐르,25.0,"배, 매실","달콤한, 배, 매실","배, 달콤한"
코앵트로,리큐르,40.0,"신선한, 시트러스, 감귤, 오렌지","쌉쌀한, 과일, 허브, 달콤한, 바닐라","균형 잡힌, 복합적인"
미키핀 서펀츠 바이트,리큐르,30.0,청사과,"사과, 허브, 달콤한","상큼한, 쌉쌀한, 균형 잡힌"
말리부 라임,리큐르,21.0,"시트러스, 감귤","라임, 신선한, 달콤한","균형 잡힌, 상큼한"
타이쿠 시트러스,리큐르,17.0,"유자, 시트러스, 감귤","망고스틴, 멜론, 녹차","멜론, 시트러스, 감귤"
드럼브이,리큐르,40.0,"꽃, 꿀, 몰트","꿀, 달콤한, 스파이시",긴 여운
볼스 블루 큐라소,리큐르,21.0,"감귤, 시트러스, 오렌지","달콤한, 쌉쌀한","달콤한, 오렌지"
그랑 마르니에,리큐르,40.0,"오렌지 껍질, 바닐라","달콤한, 쌉쌀한","복합적인, 오렌지"
핌스 No. 1,리큐르,25.0,"시트러스, 감귤, 허브","부드러운, 주니퍼 베리, 쌉쌀한, 허브","시트러스, 감귤"
엑스레이티드,리큐르,17.0,자몽,"오렌지, 망고, 패션프루트","긴 여운, 달콤한"
압생트 55,리큐르,55.0,"허브, 쑥, 펜넬","쌉쌀한, 달콤한, 강렬한","긴 여운, 허브, 긴 여운"
샤르트뢰즈 그린,리큐르,55.0,"계피, 넛맥, 레몬밤, 라임, 마멀레이드","페퍼민트, 타임, 국화, 안젤리카 뿌리","타바코, 허브, 강렬한, 레몬 제스트, 민트, 멘톨, 정향"
샤르트뢰즈 옐로우,리큐르,40.0,"허브, 꽃, 시트러스, 감귤","달콤한, 허브, 파인애플, 복합적인","긴 여운, 허브, 부드러운, 사탕"
페트론 XO 카페,리큐르,35.0,"커피, 초콜릿","용설란, 초콜릿, 커피","부드러운, 바닐라"
샴보드,리큐르,16.5,"라즈베리, 블랙베리, 블랙커런트","라즈베리, 시트러스, 감귤","우아한, 꼬냑, 달콤한"
프란젤리코,리큐르,20.0,헤이즐넛,"풍부한, 헤이즐넛, 바닐라, 다크 초콜릿","부드러운, 긴 여운"
볼스 진저,리큐르,24.0,"온화한, 스파이시, 생강","생강, 달콤한, 스파이시, 신선한, 생강 뿌리","실키, 긴 여운"
예거마이스터 한정판,리큐르,35.0,"체리, 초콜릿, 감초, 꽃","콜라 젤리, 다크 초콜릿, 자두, 계피, 생강, 말린 민트","감초, 콜라, 초콜릿, 스파이시"
우미 유즈,리큐르,7.0,"향기로운, 유자","감칠맛, 유자, 짭짤한, 달콤한",균형 잡힌
바카리 삼부카,리큐르,38.0,"감초, 스파이스, 회향, 허브","감초, 아니스, 후추, 쌉쌀한, 달콤한","후추, 스파이시"
바카리 삼부카,리큐르,38.0,"감초, 스파이스, 회향, 허브","감초, 아니스, 후추, 쌉쌀한, 달콤한, 후추, 후추, 후추","후추, 스파이시"
아이 엠 더 문,리큐르,17.0,"사과, 포도, 딸기","블러드 오렌지, 포도","망고, 달콤한, 향기로운"
디카이퍼 멜론,리큐르,20.0,멜론,"신선한, 달콤한",상큼한
더 킹스 진저,리큐르,29.9,"따뜻한, 생강, 레몬","생강, 레몬 타르트, 달콤한",긴 여운
로드닉스 압생트 보헤미안 블루,리큐르,70.0,"민트, 쑥, 아니스","균형 잡힌, 달콤한, 미묘한, 민트, 쑥",긴 여운
로드닉스 압생트 클래식,리큐르,70.0,"민트, 아니스","균형 잡힌, 달콤한, 미묘한, 민트",긴 여운
카르파노 페르넷 블랑카,리큐르,35.0,"허브, 향신료, 뿌리","복합적인, 강렬한, 향신료",복합적인
마리브리자드 라임 주스,리큐르,0.0,"라임, 시트러스, 감귤","새콤한, 달콤한, 라임","신선한, 달콤한, 새콤한"
아그와 디아블로,리큐르,20.0,"생강, 오렌지, 코카, 향신료","말린 과일, 오렌지, 허브","달콤한, 부드러운, 쌉쌀한"
깔루아,리큐르,18.0,"바닐라, 초콜릿, 커피","다크 초콜릿, 바닐라, 커피","모카 에스프레소, 화이트 초콜릿"
디카이퍼 애플 퍼커,리큐르,15.0,"사과, 산뜻한","신선한, 달콤한","사과, 새콤한"
바카리 삼부카,리큐르,38.0,"감초, 스파이스, 회향, 허브","감초, 아니스, 후추, 쌉쌀한, 달콤한, 후추, 후추, 후추, 후추, 후추, 후추","후추, 스파이시"
드럼브이,리큐르,40.0,"꿀, 꽃, 몰트","스파이시, 달콤한, 꿀",긴 여운
볼스 사워 애플,리큐르,20.5,"신선한, 청사과","우드, 시나몬, 청사과","신선한, 톡 쏘는"
아그와 디 볼리비아,리큐르,30.0,"풀내음, 허브","달콤한, 허브","깔끔한, 시원한"
그랑 마르니에,리큐르,40.0,"오렌지 껍질, 바닐라","달콤한, 쌉쌀한","오렌지, 복합적인"
말리부 라임,리큐르,21.0,"시트러스, 감귤","라임, 달콤한, 신선한","균형 잡힌, 상큼한"
미스터 보스턴 피치 슈냅스,리큐르,15.0,복숭아,"부드러운, 달콤한","깨끗한, 맑은"
사마롤리 오렌지 리큐르 세컨드,리큐르,40.0,"바닐라, 오레가노, 참깨","오렌지, 구운 빵","헤이즐넛, 설탕에 절인 오렌지"
티나,리큐르(우리술),16.0,"레몬, 딸기","딸기, 달콤한","달콤한, 쌉쌀한"
잭 다니엘스 애플,리큐르,35.0,"청사과, 바닐라, 달콤한, 가벼운, 오크","꿀, 커스터드, 잘 익은 배, 오렌지 껍질","졸인 사과, 가벼운 스모키, 부드러운, 달콤한"
미도리,리큐르,20.0,"꿀, 멜론","멜론, 시트러스, 감귤","달콤한, 멜론"
램프 멜론,리큐르,16.0,멜론,멜론,달콤한
미키핀 블루베리,리큐르,15.0,"블루베리, 청사과","달콤한, 블루베리","균형 잡힌, 달콤한, 상큼한"
보테가 리몬치노,리큐르,30.0,레몬,"달콤한, 레몬",상큼한
서울의 밤,리큐르,40.0,"주니퍼 베리, 매실, 과일","달콤한, 매실, 핵과류","깨끗한, 상쾌한"
압생트 55,리큐르,55.0,"쑥, 펜넬, 허브","강렬한, 달콤한, 쌉쌀한","허브, 긴 여운"
코카레로,리큐르,29.0,"그린 애플, 꿀, 메론, 민트","라임, 민트, 향신료","부드러운, 민트, 향신료"
베일리스,리큐르,17.0,"밀크 초콜릿, 카페라떼","견과류, 다크 초콜릿, 카페라떼, 코코아","넛맥, 부드러운, 진한, 모카"
아그와 디아블로,리큐르,20.0,"생강, 오렌지","블러드 오렌지, 허브","달콤한, 쌉쌀한"
엑스레이티드,리큐르,17.0,자몽,"망고, 오렌지, 패션프루트","긴 여운, 달콤한"
팔리니 리몬첼로,리큐르,26.0,"레몬, 상큼한","달콤한, 레몬, 쌉쌀한","레몬, 부드러운, 상큼한"
프랑소와 페이로 포아르 윌리엄스 리큐르,리큐르,30.0,"과일, 꼬냑, 꽃, 배","스파이스, 코코아, 배","미묘한, 조화로운, 풍부한"
츠루우메 유즈 1.8L,"리큐르, 사케",7.0,유자,"달콤한, 유자, 상큼한","감칠맛, 부드러운"
아그와 디 볼리비아,리큐르,30.0,"풀내음, 허브","달콤한, 허브","깔끔한, 시원한"
팔리니 리몬첼로,리큐르,26.0,"레몬, 상큼한","레몬, 쌉쌀한, 달콤한","레몬, 상큼한, 부드러운"
잭 다니엘스 애플,리큐르,35.0,"바닐라, 사과, 셰리","꿀, 바닐라, 사과, 오크","달콤한, 풍부한"
아그와 코카 블루,리큐르,55.5,"풀내음, 허브","녹차, 라벤더, 코카","깔끔한, 경쾌한"
아페롤,리큐르,11.0,"오렌지, 바닐라, 허브","오렌지, 허브, 우아한, 달콤한, 쌉쌀한","부드러운, 긴 여운, 쌉쌀한"
버젤 페터,리큐르,30.0,"꽃, 허브, 꽃, 허브, 스파이시","아카시아, 민트, 향신료, 달콤한","달콤한, 부드러운, 부드러운, 알코올감"
츠루우메 나츠미캉,"리큐르, 사케",7.0,"과일, 감귤","달콤한, 상큼한, 시트러스, 감귤","감귤, 상큼한"
디카이퍼 애프리콧 브랜디,리큐르,24.0,"살구, 과일","달콤한, 상큼한","싱그러운, 진한"
디카이퍼 바나나,리큐르,24.0,"바나나, 과일","감칠맛, 부드러운, 균형 잡힌","스파이시, 긴 여운, 부드러운"
아카데미아 아마레또,아마레또 리큐르,24.0,"살구, 아몬드, 민트","달콤한, 쌉쌀한, 아마레또","산뜻한, 깔끔한"
깔루아 민트 모카,리큐르,20.0,"민트 초콜릿, 커피","커피, 초코, 민트, 캐러멜","부드러운, 조화로운"
디카이퍼 크림 드 카카오 브라운,리큐르,24.0,"초콜릿, 캐러멜, 호두","풍부한, 바닐라, 달콤한","강렬한, 부드러운"
디카이퍼 크림 드 카카오 화이트,리큐르,24.0,"바닐라, 호두, 아몬드",초콜릿,"달콤한, 섬세한"
디카이퍼 크림 드 민트 그린,리큐르,24.0,"민트, 박하","끈적한, 산뜻한, 달콤한","긴 여운, 상쾌한"
볼스 바나나,리큐르,20.5,"과일, 달콤한, 바나나","잘 익은 바나나, 바닐라, 아몬드","부드러운, 섬세한"
티핀,리큐르,24.0,"알코올, 홍차","감초, 흑설탕, 과일","긴 여운, 달콤한, 화려한"
블링블링 모래별,리큐르,15.0,"복숭아, 과일","달콤한, 과일","청량한, 탄산감"
블링블링 바다별,리큐르,15.0,"사과, 과일","달콤한, 상쾌한","청량감, 탄산감"
블링블링 노을별,리큐르,15.0,"포도, 과일","새콤한, 달콤한","은은한 탄산감, 청량감"
짐빔 애플,리큐르,33.5,"상쾌한, 청사과","오크, 쥬시, 청사과, 달콤한",사과
아마로 디 앙고스투라,리큐르,35.0,"감귤, 감초, 구운 설탕, 맥주, 스파이시, 시나몬, 자작나무, 캐러멜","초콜릿, 허브, 시나몬, 캐러멜","긴 여운, 초콜릿, 허브"
바카리 삼부카,리큐르,38.0,"감초, 스파이스, 회향, 허브","후추, 후추, 후추, 감초, 아니스, 후추, 쌉쌀한, 달콤한, 후추, 후추, 후추, 후추","후추, 스파이시"
갈리아노 바닐라,리큐르,42.3,"아니스, 페퍼민트, 허브, 계피, 주니퍼 베리","바닐라, 생강, 육두구, 감귤, 시트러스","페퍼민트, 스파이시, 부드러운"
리카 파스티스,리큐르,45.0,"허브, 팔각, 회향","아니스, 허브, 감초","쌉쌀한, 허브"
도원결의 리큐르 15%,"리큐르, 우리술",15.0,"복숭아, 과일, 과일 잼","산뜻한, 달콤한, 상큼한","은은한, 부드러운, 청량한"
도원결의 25% 호랑이,리큐르,25.0,"복숭아, 과일","달콤한, 산뜻한, 상큼한","부드러운, 은은한"
아카데미아 아마레또,아마레또 리큐르,24.0,"민트, 살구, 아몬드","아마레또, 달콤한, 쌉쌀한","깔끔한, 산뜻한"
티핀,리큐르,24.0,"홍차, 알코올","감초, 과일, 흑설탕","긴 여운, 달콤한, 화려한"
