name,Kind,Alcohol,Aroma,Taste,Finish
디 아이리쉬맨 싱글몰트,아이리쉬 위스키,40.0,"시나몬, 정향, 사과, 건초, 스파이시, 달콤한, 바닐라","바닐라, 통후추, 시리얼, 신선한, 과일, 다채로운","다크 초콜릿, 몰트, 오크"
퍼컬렌 20년,아이리쉬 위스키,40.0,"몰트, 바닐라, 꿀, 자두, 시트러스, 감귤","오렌지, 초콜릿, 크리스마스 케이크, 열대 과일, 포도","긴 여운, 과일"
퍼컬렌 14년 싱글몰트,아이리쉬 위스키,46.0,"꿀, 바닐라, 아몬드, 시나몬, 자두, 몰트, 달콤한","견과류, 몰트, 오크, 프루티","달콤한, 과일, 풍부한"
퍼컬렌 8년,아이리쉬 위스키,40.0,"꿀, 달콤한, 바닐라, 오크, 향신료, 시트러스, 감귤","과일, 그레인, 몰트, 부드러운, 캐러멜","그을린 오크, 나무, 달콤한"
밀크앤허니 에이펙스 석류,싱글몰트 위스키,58.8,"구운 사과, 바닐라, 버터스카치, 석류","말린 무화과, 상큼한, 석류, 허브","말린 무화과, 상큼한, 석류, 허브"
밀크앤허니 엘리먼츠 피티드 싱글몰트 위스키,싱글몰트 위스키,46.0,"신선한, 피트, 스모키, 바닐라, 레몬, 흙내음","구운 빵, 바닐라, 스파이시, 피트","복합적인, 긴 여운"
와일드 터키 12년,버번 위스키,50.5,"토피, 가죽, 오크, 견과류, 바닐라, 오렌지","허브, 후추, 오렌지, 육두구, 꿀, 버터스카치, 바닐라, 캐러멜","크렘 브륄레, 달콤한, 시나몬, 오크, 메이플 시럽, 긴 여운"
벤로막 21년,싱글몰트 위스키,43.0,"스모키, 생강, 오크, 셰리, 시트러스, 감귤","후추, 달콤한, 오렌지, 라즈베리, 구운 사과, 향신료","스모키, 오크, 부드러운, 미묘한"
부나하벤 스튜라더,싱글몰트 위스키,46.3,"바닐라, 견과류, 스파이시, 캐러멜, 짭짤한","말린 과일, 헤이즐넛, 시나몬, 정향","셰리, 말린 과일, 초콜릿"
올드 풀트니 허다트,싱글몰트 위스키,46.0,"우드 스모크, 청사과, 꿀, 바닐라, 가죽","배, 청사과, 감칠맛, 짭짤한, 캐러멜","스모키, 피트"
발렌타인 싱글몰트 밀튼더프 15년,싱글몰트 위스키,40.0,"꽃, 복숭아, 달콤한, 바닐라, 코코넛","부드러운, 균형 잡힌, 오렌지, 밀크 초콜릿, 고소한, 페이스트리","따뜻한, 꿀, 민트, 향신료, 긴 여운"
잭 다니엘스 싱글배럴 셀렉트 45%,테네시 위스키,45.0,"과일, 달콤한, 밝은, 스파이시, 후추","구운 오크, 바닐라, 캐러멜, 토피, 향신료","꿀, 커피, 긴 여운"
조니워커 더블 블랙,블렌디드 위스키,40.0,"피트, 과일, 건포도, 스모키","바닐라, 스파이스, 진한","긴 여운, 스모키"
글렌알라키 11년 PX 셰리 우드 피니쉬,싱글몰트 위스키,48.0,"다크 초콜릿, 건포도, 바나나","파인애플, 육두구, 오렌지 껍질, 시나몬","다크 초콜릿, 헤더 꿀, 건포도"
토마틴 18년,싱글몰트 위스키,46.0,"말린 살구, 견과류, 열대 과일","바닐라, 스모키, 정향, 계피, 꿀, 오렌지","초콜릿, 오크, 후추, 강렬한, 긴 여운"
마쓰이 싱글몰트 더 피티드,싱글몰트 위스키,48.0,"달콤한, 핵과류, 바닐라","부드러운, 피트, 오크, 흑설탕, 스모키","피트, 스모키, 사과, 긴 여운"
BB&R 아일라 스카치 몰트 위스키,블렌디드 위스키,44.2,"핵과류, 피트, 바다 내음, 꿀","과일, 스모키","피트, 스모키, 긴 여운"
BB&R 스페이사이드 스카치 몰트 위스키,블렌디드 위스키,44.2,"꿀, 과일, 나무, 시트러스, 감귤","꿀, 부드러운",과일
조니워커 그린 15년,블렌디드 몰트 위스키,43.0,"과일, 꽃, 흙내음, 과수원","오크, 우드, 풍부한","스모키, 피트"
발렌타인 30년,블렌디드 위스키,40.0,"오크, 바닐라, 과일","벌꿀, 꽃, 바닐라, 셰리","긴 여운, 우아한"
달모어 킹 알렉산더 3세,싱글몰트 위스키,40.0,"라즈베리, 꽃, 패션프루트","감귤, 바닐라, 아몬드, 캐러멜","시나몬, 넛맥, 생강"
듀어스 12년,블렌디드 위스키,40.0,"레몬, 바닐라, 과일, 몰트","과일, 헤더, 꿀, 피트, 버터스카치, 스모키","스모키, 달콤한"
조니워커 18년,블렌디드 위스키,40.0,"바닐라, 감귤","견과류, 몰트, 부드러운","감귤, 스모키"
조니워커 블랙,블렌디드 위스키,40.0,"바닐라, 스모키, 과일","바닐라, 오렌지, 건포도",부드러운
발렌타인 마스터즈,블렌디드 위스키,40.0,"오크, 바닐라, 꿀","오렌지, 배, 감미로운","은은한, 달콤한"
부쉬밀 블랙 부쉬,아이리쉬 위스키,40.0,"토피, 땅콩, 시트러스, 잘 익은 포도","바닐라, 복숭아, 캐모마일, 셰리","풍부한, 프루티, 스파이시, 달콤한, 비스킷"
부쉬밀 10년,아이리쉬 위스키,40.0,"바닐라, 과일, 바나나","밀크 초콜릿, 시나몬, 꿀, 프루티","라벤더, 와인, 타닌"
퍼컬렌 18년 싱글몰트,아이리쉬 위스키,43.0,"오크, 스파이시, 달콤한, 몰트, 풍부한, 체리, 꿀, 자두, 아몬드, 바닐라","오크, 스파이시, 몰트, 캐러멜, 과일, 달콤한, 카카오, 바닐라","스파이시, 넛맥, 긴 여운"
싱글톤 더프타운 15년,싱글몰트 위스키,40.0,"달콤한, 스파이시, 우드","과일, 바닐라, 버터, 시트러스, 감귤","부드러운, 오크, 바이올렛"
싱글톤 더프타운 12년,싱글몰트 위스키,40.0,"견과류, 몰트, 달콤한","오크, 견과류, 오렌지","과일, 오크"
달위니 15년,싱글몰트 위스키,43.0,"과일, 꽃, 스모키","견과류, 바닐라, 꿀, 스모키, 스모키","긴 여운, 몰트"
오반 14년,싱글몰트 위스키,43.0,"마멀레이드, 바닐라, 퍼지","셰리, 스파이스, 견과류, 고소한","스파이시, 벌꿀, 달콤한"
글렌파클라스 15년,싱글몰트 위스키,46.0,"셰리, 말린 과일, 복합적인, 버터스카치","달콤한, 건포도, 견과류, 셰리, 몰트","셰리, 달콤한, 긴 여운"
딘스톤 12년,싱글몰트 위스키,46.3,"바닐라, 몰트, 생강, 오크","바닐라, 스파이스, 신선한, 과일","부드러운, 긴 여운"
아드벡 우거다일,싱글몰트 위스키,54.2,"초콜릿, 건포도, 모카 에스프레소, 당밀, 토피, 호두 기름","스파이스, 스모키","건포도, 스모키, 긴 여운, 모카, 진한"
아드벡 언 오,싱글몰트 위스키,46.6,"토피, 바닐라, 복숭아, 향신료","초콜릿, 허브, 차, 스모키","스모키, 강렬한, 향신료"
아드벡 코리브라칸,싱글몰트 위스키,57.1,"다크 초콜릿, 블랙커런트, 설탕, 체리, 솔잎","후추, 해초, 블랙커런트, 체리, 아몬드, 에스프레소","커피, 스파이시, 초콜릿, 체리"
라프로익 10년,싱글몰트 위스키,40.0,"감초, 짭짤한, 달콤한, 스모키, 스파이스, 파워풀","해초, 바닐라, 향신료, 후추, 레몬, 배",대담한
킬호만 사닉,싱글몰트 위스키,46.0,"과일, 스모키, 피트, 헤더 꽃, 풍성한, 오렌지, 건포도, 배","스모키, 시트러스, 체리, 초콜릿, 풍부한, 피트, 토피, 자두","시나몬, 캐러멜, 달콤한, 긴 여운, 과일"
믹터스 US*1 스몰배치 사워 매시 위스키,아메리칸 위스키,43.0,"달콤한, 과일, 스모키","체리, 바닐라, 꿀","스파이시, 부드러운"
스페이번 10년,싱글몰트 위스키,40.0,"꽃, 레몬, 신선한","무화과, 버터, 스파이시, 토피","긴 여운, 달콤한"
암룻 퓨전,싱글몰트 위스키,50.0,"시트러스, 향신료, 몰트, 옅은 피트, 달콤한, 과일","커피, 다크 초콜릿, 과일, 풍부한, 옅은 피트, 오크","향신료, 달콤한, 긴 여운, 마멀레이드"
더 글렌그란트 아보랄리스,싱글몰트 위스키,40.0,"건포도, 꽃, 레몬, 오크, 몰트","말린 과일, 바닐라, 스파이시, 버터스카치","복합적인, 긴 여운, 서양 배"
로크로몬드 오리지날,싱글몰트 위스키,40.0,"헤더, 달콤한, 바닐라","몰트, 고소한","바닐라, 긴 여운, 풋사과, 시트러스"
토마틴 12년,싱글몰트 위스키,43.0,"피트, 과일, 몰트","셰리, 사과, 배, 버터, 몰트","부드러운, 달콤한"
로즈빌 유니온 배럴 프루프 라이,버번 위스키,56.3,"스모키, 꽃, 가죽, 오렌지","스파이시, 바닐라, 비스킷, 캐러멜","호밀, 강렬한, 긴 여운, 스파이시"
레벨 켄터키 스트레이트 버번,버번 위스키,40.0,"견과류, 참나무, 바닐라, 버터, 백후추","꿀, 건포도, 견과류, 오렌지",스파이시
로즈빌 유니온 마스터 크래프트 스트레이트 라이,라이 위스키,56.3,"오크, 계피, 스모키","체리, 말린 과일, 스파이시","부드러운, 긴 여운, 스파이시"
베이커스 7년,버번 위스키,53.5,"과일, 토피, 향신료, 캐러멜","견과류, 달콤한, 바닐라, 오크, 커피","강렬한, 달콤한"
1776 제임스 E.페퍼 버번,버번 위스키,50.0,"견과류, 바닐라, 라임, 체리, 오크","꿀, 땅콩, 설탕, 초콜릿, 캐러멜","달콤한, 스파이시"
락 아일랜드,블렌디드 몰트 위스키,46.8,"짭짤한, 바다 내음, 신선한","꿀, 후추, 감초, 피트, 스모키",긴 여운
BB&R 셰리 캐스크 스카치 몰트 위스키,블렌디드 몰트 위스키,44.2,"건포도, 말린 과일, 셰리, 자몽","배, 베리, 붉은 과일, 살구, 자두, 흑설탕","다크 초콜릿, 시나몬, 후추"
화이트 오크 위스키 아카시 블랙,블렌디드 위스키,40.0,"시리얼, 과일, 꿀, 우드","스파이시, 피트, 서양 배, 청량한","견과류, 가벼운, 꿀, 미네랄리티"
사마롤리 2009 쿨일라 13년 샤또 레오빌 푸아페레 캐스크,싱글몰트 위스키,45.0,"곡물, 옅은 피트, 허브","바닐라, 붉은 과일, 스파이스","가죽, 감초, 오크"
벤리악 스모키 12년,싱글몰트 위스키,46.0,"바닐라, 스모키, 오렌지, 구운 아몬드","다크 초콜릿, 과일, 코코아, 갈색 설탕","스모키, 오렌지, 갈색 설탕, 갈색 설탕, 갈색 설탕"
윌리엄 필,블렌디드 위스키,40.0,"몰트, 오크, 바닐라","과일, 비스킷, 아몬드","섬세한, 복합적인, 긴 여운"
맥도웰 넘버원,블렌디드 위스키,42.8,"몰트, 호밀빵, 민트","달콤한, 몰트, 꿀, 바닐라","캐러멜, 오크, 부드러운"
디 아이리쉬맨 더 하베스트,아이리쉬 위스키,40.0,"후추, 시나몬, 복숭아, 청사과","몰트, 다크 초콜릿, 오크, 스파이시, 캐러멜","긴 여운, 버터스카치, 오크, 풍부한"
발베니 더블우드 12년,싱글몰트 위스키,40.0,"과일, 셰리, 벌꿀, 바닐라","견과류, 계피, 셰리, 스파이스","강렬한, 긴 여운"
제임슨 블랙 배럴 힙플라스크,아이리쉬 블렌디드 위스키,40.0,"캐러멜, 토피, 버터스카치","견과류, 바닐라, 스파이시, 달콤한","부드러운, 오크, 긴 여운, 강렬한"
아벨라워 16년 43%,싱글몰트 위스키,43.0,"건포도, 달콤한, 견과류, 스파이시","달콤한, 자두, 오크, 은은한, 플로럴, 스파이시","꿀, 긴 여운"
하이랜드 파크 더 라이트 17년,싱글몰트 위스키,52.9,"시트러스, 그린 애플","캐러멜, 육두구, 바닐라, 피트, 삼나무, 오크","소나무, 밀랍, 흙내음, 오크"
아일라 보이즈 베어렉스 배틀 엑스 아일라 싱글몰트,싱글몰트 위스키,55.7,"강렬한, 피트, 복숭아","시트러스, 감귤, 피트","풍부한, 균형 잡힌, 피트, 스모키"
맥캘란 피터 블레이크,싱글몰트 위스키,47.7,"말린 과일, 오렌지, 정향, 향신료","말린 과일, 후추, 바닐라, 오렌지 오일","긴 여운, 풍부한, 시나몬, 카카오"
시그나토리 2008 풀트니 13년 CS,싱글몰트 위스키,55.5,"과일, 토피, 아몬드, 정향","초콜릿, 사과, 시나몬, 스파이시","짭짤한, 부드러운, 말린 과일"
글렌피딕 26년 그랑코룬 45.8%,싱글몰트 위스키,45.8,"브리오슈, 구운 오크, 타르트, 페이스트리, 풍부한","향신료, 흑설탕","따뜻한, 달콤한, 스파이시"
우드포드 리저브 버번,버번 위스키,43.2,"바닐라, 꿀, 스파이스","바닐라, 달콤한, 스파이스, 풍부한, 과일, 견과류",긴 여운
카덴헤드 로크로몬드 17년 오리지널 컬렉션,싱글몰트 위스키,46.0,"바비큐, 시나몬, 후추","스모키, 치즈, 꿀, 고기","다크 초콜릿, 백후추, 달콤한"
카덴헤드 글렌로지 12년 오리지널 컬렉션,싱글몰트 위스키,46.0,"초콜릿, 건포도, 바닐라, 레몬, 열대 과일","풍부한, 커스터드, 마지팬","크렘 브륄레, 서양 배, 레몬 케이크, 가벼운"
카덴헤드 글렌토커스 14년 오리지널 컬렉션,싱글몰트 위스키,46.0,"서양 배, 당밀, 복숭아, 육두구","레드 와인, 타닌, 밀크 초콜릿, 바닐라 아이스크림","오렌지, 정향, 뱅쇼, 풍부한"
로얄 브라클라 21년 셰리 캐스크 피니쉬,싱글몰트 위스키,46.0,"달콤한, 토피, 향긋한, 베리류","건포도, 셰리, 시나몬, 다크 초콜릿, 견과류","긴 여운, 몰트, 향신료, 흑설탕"
글렌파클라스 180주년 대만,싱글몰트 위스키,59.7,"셰리, 달콤한, 나무, 가죽","스파이시, 달콤한, 타닌, 오크, 토피, 다크 체리","긴 여운, 버섯, 허브"
글렌파클라스 179주년 대만,싱글몰트 위스키,50.6,"밀크 초콜릿, 말린 과일, 꽃, 허브","달콤한, 토피, 오일리, 커피","부드러운, 초콜릿, 구운 빵, 오크"
맥캘란 CS,싱글몰트 위스키,59.0,"진한, 말린 과일, 달콤한, 자두, 백단향, 후추","묵직한, 검붉은 과일, 향신료, 커피, 복합적인","긴 여운, 오크, 허브, 다크 초콜릿"
글렌파클라스 178주년 대만,싱글몰트 위스키,48.8,"꿀, 육두구, 사과, 바닐라, 브리오슈, 열대 과일","꿀, 달콤한, 잘 익은 사과","긴 여운, 캐러멜, 사과 파이, 민트"
카덴헤드 탐나불린 14년 오리지널 컬렉션,싱글몰트 위스키,46.0,"핵과류, 파인애플, 자몽","레몬 껍질, 바나나, 캐러멜","잘 익은 과일, 초콜릿, 오크, 부드러운"
맥캘란 12년 트리플 캐스크,싱글몰트 위스키,41.5,"레몬 제스트, 멜론, 미묘한, 바닐라, 복합적인","가벼운, 구운 오크, 넛맥, 바닐라, 시트러스, 감귤","멜론, 스파이스, 신선한, 오크, 파파야"
더글라스 랭 올드 파티큘러 2009 달유인 12년,싱글몰트 위스키,57.3,"라즈베리, 블루베리, 오크","바나나, 시트러스, 아몬드","달콤한, 긴 여운, 복합적인"
리마바디 싱글몰트 아이리쉬 위스키,아이리쉬 싱글몰트 위스키,46.0,"따뜻한, 말린 과일, 향신료","풍부한, 스모키, 바닐라","부드러운, 따뜻한, 달콤한"
에드라두어 10년 버번 캐스크 CS,싱글몰트 위스키,57.5,"레몬, 페퍼민트, 꿀","오크, 바닐라, 코코넛, 사과","스파이시, 가죽, 부드러운"
스프링뱅크 18년 2021,싱글몰트 위스키,46.0,"건포도, 사과, 살구","시나몬, 견과류, 가죽","피트, 다크 초콜릿, 멜론"
옥토모어 13.3,싱글몰트 위스키,61.1,"바다 내음, 짭짤한, 살구, 유칼립투스","미네랄리티, 코코넛, 흑설탕, 마지팬","복숭아, 꿀, 마지팬, 피트, 배"
1792 풀 프루프 스토어 픽 by 글렌모데아,버번 위스키,62.5,"바닐라, 오렌지, 캐러멜","강렬한, 진한, 복합적인","달콤한, 스모키, 긴 여운"
더 글렌그란트 2006 프라이빗 캐스크 15년 CS by 글렌모데아,싱글몰트 위스키,56.0,"토피넛, 말린 무화과","우유, 시나몬","바닐라, 복합적인"
헤이즐번 10년,싱글몰트 위스키,46.0,"구운 사과, 배, 벌집, 퍼지","감귤류 껍질, 감초, 꿀, 바닐라","오일리, 밀크 초콜릿, 긴 여운"
더 글렌그란트 2006 프라이빗 캐스크 15년 CS by 글렌모데아,싱글몰트 위스키,56.0,"말린 무화과, 토피넛","시나몬, 우유","바닐라, 복합적인"
1792 풀 프루프 스토어 픽 by 글렌모데아,버번 위스키,62.5,"바닐라, 오렌지, 캐러멜","강렬한, 복합적인, 진한","긴 여운, 달콤한, 스모키"
윌리엄 필,블렌디드 위스키,40.0,"과일, 오크, 몰트","과일, 부드러운, 몰트","섬세한, 쿠키"
아벨라워 18년,싱글몰트 위스키,40.0,"풍부한, 복합적인, 토피, 버터스카치, 복숭아, 오렌지","살구, 블랙 커런트 잼, 달콤한, 오크, 꿀","긴 여운, 균형 잡힌, 크렘 브륄레, 오크"
툴리바딘 225 소테른 캐스크 피니쉬,싱글몰트 위스키,43.0,"바닐라, 감귤, 시트러스, 오트밀","열대 과일, 오렌지, 파인애플","달콤한, 부드러운"
툴리바딘 228 버건디 캐스크 피니쉬,싱글몰트 위스키,43.0,"초콜릿, 터키쉬 딜라이트, 체리","바닐라, 초콜릿, 레드베리","달콤한, 스파이스, 꿀, 크랜베리"
타운 브랜치 싱글 배럴 리저브 버번,버번 위스키,57.5,"체리, 레몬 제스트, 나무","흑설탕, 오렌지 껍질, 호밀","오크, 캐러멜, 산뜻한"
타운 브랜치 트루 캐스크 켄터키 스트레이트 버번 CS,버번 위스키,55.8,"옥수수, 바닐라, 오크","살구, 시나몬, 대추야자","복숭아, 오트밀, 꿀"
글렌고인 12년 43%,싱글몰트 위스키,43.0,"코코넛, 오일리, 꿀, 레몬","생강, 오렌지, 사과",부드러운
토버모리 24년 올로로쏘 셰리 캐스크 피니쉬,싱글몰트 위스키,52.5,"섬세한, 시트러스, 감귤, 구운 몰트, 호두, 블랙베리, 레드베리","육두구, 시나몬, 블랙커런트, 바닐라, 오크","솔티드 캐러멜, 헤이즐넛, 셰리"
우드포드 리저브 스트레이트 몰트,아메리칸 몰트 위스키,45.2,"곡물, 초콜릿, 토피","꽃, 후추, 향신료","풍부한, 가죽, 몰트"
칸 모어 2013 글렌알라키 8년,싱글몰트 위스키,47.5,"풋사과, 시트러스, 바닐라","꿀, 스파이스, 과일","긴 여운, 스파이시, 복합적인"
마쓰이 돗토리 버번 배럴,재패니즈 블렌디드 위스키,43.0,"잘 익은 과일, 향신료, 오크","바닐라, 초콜릿, 꽃","달콤한, 풍부한, 긴 여운"
시그나토리 2010 쿨일라 11년 CS,싱글몰트 위스키,57.1,"검은 과일, 다크 초콜릿, 베리류","말린 과일, 초콜릿, 바닐라","진저, 마른 흙, 스모키"
맥캘란 No.1,싱글몰트 위스키,48.1,"생동감, 오렌지, 사과, 말린 과일, 바닐라, 오크","토피, 우드 스파이스, 육두구, 계피, 생강, 과일","오크, 바닐라, 사과, 부드러운, 긴 여운"
라프로익 25년 더 베시 윌리엄슨 스토리,싱글몰트 위스키,43.0,"사과, 스모키, 오크","말린 과일, 시나몬, 피트, 초콜릿","후추, 꿀, 바닐라"
발베니 19년 위크 오브 피트,싱글몰트 위스키,48.3,"바닐라, 피트, 다크 초콜릿","설탕에 절인 과일, 오크, 향신료","긴 여운, 스모키, 견과류"
코퍼 독,블렌디드 몰트 위스키,40.0,"시트러스, 감귤, 헤더","과일, 바닐라, 캐러멜","꽃, 달콤한, 배, 사과"
밀크앤허니 에이펙스 사해,싱글몰트 위스키,56.4,"바닐라, 버터스카치, 스피어민트, 짭짤한, 오크","스파이시, 캐러멜, 짭짤한, 바다 내음, 백후추, 시나몬, 스모키","긴 여운, 생강, 달콤한, 짭짤한, 오크"
고든 앤 맥페일 코노세어 초이스 2009 쿨일라 사시까이아 13년,싱글몰트 위스키,45.0,"말린 무화과, 계피, 향신료","스모키, 밀크 초콜릿, 레드 커런트, 사과","레몬 껍질, 구운 오크, 흑후추"
고든 앤 맥페일 코노세어 초이스 2009 오크로이스크 13년,싱글몰트 위스키,45.0,"레드 커런트, 퍼지, 레몬 제스트, 딸기","달콤한, 과일, 원두, 계피, 생강","페퍼민트, 향신료, 긴 여운"
고든 앤 맥페일 디스커버리 글렌알라키 14년,싱글몰트 위스키,43.0,"바나나, 라임 제스트, 청사과, 바닐라","커스터드, 비스킷, 꽃, 꿀, 밀크 초콜릿","백후추, 소금, 아몬드, 긴 여운"
탈리스커 스톰,싱글몰트 위스키,45.8,"폭풍우, 강렬한, 생동감, 복합적인","레드베리, 달콤한, 몰트, 스모키, 짭짤한, 후추","짭짤한, 스파이시, 스모키, 과일, 시리얼, 후추"
달모어 18년,싱글몰트 위스키,43.0,"다크 초콜릿, 오렌지, 바닐라","감귤, 시트러스, 로스팅한 커피","계피, 졸인 과일, 스파이시"
조니워커 레드,블렌디드 위스키,40.0,"스모키, 바닐라","과일, 계피, 스파이스",긴 여운
오켄토션 쓰리 우드,싱글몰트 위스키,43.0,"오렌지, 자두, 건포도, 흑설탕","과일, 시나몬, 레몬, 헤이즐넛, 버터스카치",오크
글렌킨치 12년,싱글몰트 위스키,43.0,"보리, 아몬드, 헤이즐넛, 꿀, 향기로운","과일 조림, 와인, 과일, 오크","은은한, 곡물, 우드, 신선한"
글렌피딕 15년,싱글몰트 위스키,40.0,"과일, 꿀","과일, 스파이스, 셰리, 달콤한","과일, 나무, 스파이스"
글렌피딕 오차드 익스페리멘트,싱글몰트 위스키,43.0,"꿀, 감귤, 시트러스","신선한, 꿀, 바닐라, 서양 배","과일, 나무, 리치한"
글렌피딕 IPA,싱글몰트 위스키,43.0,"사탕, 레몬 껍질, 브리오슈, 말린 사과, 계피, 육두구","바닐라, 토피, 레몬, 오크, 향신료, 코코아, 꽃","몰트, 코코아, 허브, 꽃, 과일"
글렌피딕 파이어 & 케인,싱글몰트 위스키,43.0,"피트, 달콤한, 토피, 톡 쏘는, 스파이스","오크, 토피, 과일, 구운 사과, 스모키","달콤한, 긴 여운"
달모어 12년,싱글몰트 위스키,40.0,"스파이시, 초콜릿, 열대 과일","바닐라, 셰리",로스팅한 커피
달위니 15년,싱글몰트 위스키,43.0,"꽃, 과일, 스모키","견과류, 바닐라, 꿀","긴 여운, 몰트"
락 아일랜드,블렌디드 몰트 위스키,46.8,"바다 내음, 신선한, 짭짤한","꿀, 후추, 감초, 부드러운, 달콤한, 피트, 스모키",긴 여운
로얄살루트 21년,블렌디드 위스키,40.0,"감귤, 꽃, 바닐라, 서양 배, 체리","마멀레이드, 멜론, 스모키, 헤이즐넛","풍부한, 긴 여운"
카덴헤드 쿨 일라 10년,싱글몰트 위스키,46.0,구운 오렌지,"피트, 치즈, 강렬한","레몬, 치즈 케이크, 비스킷"
하이랜드 파크 CS 릴리즈 No.3,싱글몰트 위스키,64.1,"스모키, 그을린 오크, 꿀, 시트러스","강렬한, 가죽, 셰리, 향신료",견과류
아란 마크리무어,싱글몰트 위스키,46.0,"바닐라, 민트, 레몬","몰트, 과일, 비스킷, 열대 과일","과일, 달콤한, 피트"
아란 25년,싱글몰트 위스키,46.0,"오크, 무화과, 블랙 체리","구운 아몬드, 시나몬, 과일 케이크, 오렌지, 마누카 꿀, 구운 살구","다크 초콜릿, 호두, 화이트 페퍼, 스파이시"
글렌피딕 21년,싱글몰트 위스키,43.2,"꿀, 오렌지, 초콜릿, 흑설탕","과일, 바닐라, 생강, 스파이스, 오크",마멀레이드
달모어 18년,싱글몰트 위스키,43.0,"바닐라, 오렌지, 계피",넛맥,오크
몰트락 16년,싱글몰트 위스키,43.4,"누가, 마지팬, 대추","초콜릿, 무화과, 흙내음","후추, 오렌지 껍질"
라이터즈 티얼즈 미즈나라 캐스크,아이리쉬 싱글몰트 위스키,55.0,배,"바닐라, 정향, 백단향","코코넛, 우드"
맥캘란 18년 더블 캐스크 2022,싱글몰트 위스키,43.0,"말린 과일, 생강, 오렌지","바닐라, 생강, 캐러멜","생강, 오렌지, 오크"
인버 하우스 35년,블렌디드 위스키,43.0,"오크, 플로럴","바닐라, 구운 향신료, 나무","긴 여운, 묵직한"
더 럭키 캣 더블 인디비주얼스 메이 & 루나,위스키,43.0,"꽃, 피트, 사쿠라모찌, 배","바닐라, 벚꽃, 배","화사한, 긴 여운"
에반 윌리엄스 블랙,아메리칸 위스키,43.0,민트,"오크, 흑설탕, 캐러멜","부드러운, 진한"
스프링뱅크 15년,싱글몰트 위스키,46.0,"다크 초콜릿, 크리스마스 케이크, 아몬드, 토피","건포도, 무화과, 복숭아, 브라질 너트","오크, 바닐라, 셰리, 가죽"
토민타울 시가 몰트,싱글몰트 위스키,43.0,"말린 과일, 향신료, 피칸 파이","달콤한, 건포도, 초콜릿, 부드러운 피트","모카, 메이플 시럽, 가벼운 오크"
글렌피딕 12년,싱글몰트 위스키,40.0,"과일, 꽃, 오크",과일,"달콤한, 부드러운, 스파이시"
핀라간 아일라 싱글몰트 CS,싱글몰트 위스키,58.0,"피트, 가죽","풍부한, 달콤한, 오일리, 피트","피트, 긴 여운, 따뜻한"
버팔로 트레이스 40%,버번 위스키,40.0,"민트, 바닐라, 호밀","오크, 토피, 향신료, 호밀","바닐라, 우아한"
쿨일라 12년,싱글몰트 위스키,43.0,"배, 스모키, 아몬드 오일","오일리한, 스모키, 피트, 짭짤한, 달콤한","복합적인, 달콤한, 레몬, 피트"
탐나불린 셰리 캐스크,싱글몰트 위스키,40.0,"구운 빵, 타르트, 바닐라, 바나나, 생강, 오렌지","천도 복숭아, 케이크, 토피넛, 푸딩, 오렌지","과일 케이크, 살구, 달콤한"
글렌모렌지 라산타 12년,싱글몰트 위스키,43.0,"감귤, 스파이스, 초콜릿","꿀, 생강, 초콜릿, 커피 콩, 호두","오렌지, 헤이즐넛"
애버펠디 12년,싱글몰트 위스키,40.0,"향신료, 헤더 꿀, 라벤더","달콤한, 바닐라, 파인애플, 사과, 퍼지, 시럽","생강, 몰트, 견과류, 오렌지, 자몽 껍질"
와일드 터키 12년,버번 위스키,50.5,"토피, 오렌지, 바닐라, 견과류, 오크, 가죽","캐러멜, 바닐라, 버터스카치, 꿀, 허브, 육두구, 오렌지, 후추","긴 여운, 메이플 시럽, 오크, 시나몬, 달콤한"
라그 배치 1,싱글몰트 위스키,50.0,"훈연, 피트, 시트러스","오렌지, 바닐라, 오일리","과일, 쌉쌀한, 긴 여운"
납 크릭 라이,라이 위스키,50.0,"오크, 허브, 호밀","바닐라, 스파이시, 향신료","따뜻한, 부드러운, 긴 여운"
글렌로티스 WMC,싱글몰트 위스키,48.8,"신선한, 오렌지, 오크","달콤한, 바닐라, 오렌지 껍질","스파이시, 육두구"
1792 스몰 배치,버번 위스키,46.8,"호밀, 스파이스, 바닐라","과일, 버터, 커피","부드러운, 긴 여운, 달콤한"
스타워드 노바 싱글몰트 위스키,싱글몰트 위스키,41.0,"딸기, 우드","꿀, 시나몬, 캐러멜","달콤한, 부드러운, 토피"
레벨 옐 켄터키 스트레이트 버번,버번 위스키,40.0,"참나무, 바닐라, 버터","견과류, 꿀, 건포도, 오렌지","부드러운, 긴 여운"
글렌 스코샤 10년,싱글몰트 위스키,40.0,오크,"흑설탕, 오렌지 마멀레이드, 파인애플, 바닐라","생강, 계피, 긴 여운"
에즈라 브룩스 스트레이트 라이 위스키,라이 위스키,45.0,"초콜릿, 바닐라, 스파이스","오크, 향신료","달콤한, 긴 여운"
글렌고인 12년,싱글몰트 위스키,40.0,"코코넛, 꿀, 레몬","생강, 오렌지, 사과",부드러운
글렌고인 18년,싱글몰트 위스키,43.0,"멜론, 캐러멜, 오크, 흑설탕","체리, 캐러멜, 토피, 셰리, 오일리","커피, 견과류, 마멀레이드"
