name,Kind,Alcohol,Aroma,Taste,Finish
루트 코즈 까베르네 소비뇽,레드 와인,13.5,"오크, 바닐라, 담배","블랙베리, 다크 체리, 라즈베리","스모키, 오크, 가죽"
페폴리 끼안티 클라시코,레드 와인,13.5,"다크 초콜릿, 미묘한, 블루베리, 스파이시, 자두, 체리, 토스트, 흙내음","감귤, 감초, 경쾌한, 다크 초콜릿, 산미, 시트러스, 자두, 타닌","가죽, 긴 여운, 다크 초콜릿, 민트, 오렌지 껍질, 타바코"
마세리아 리 벨리 가리사 수수마니엘로,레드 와인,13.5,"블랙커런트, 오크, 과일","블랙체리, 발사믹, 산미","눅진한, 미네랄리티, 부드러운"
로르나노 끼안티 클라시코 리제르바 레 반디트,레드 와인,14.5,"감초, 블랙 체리, 자두, 잼","다크 초콜릿, 바닐라, 정향","부드러운, 블랙베리, 섬세한, 미네랄리티"
인디제노 카란치 비앙코,내추럴 와인,11.0,"오렌지, 오렌지 껍질, 망고, 시트러스, 파인애플","산미, 신선한, 과일, 짭짤한","부드러운, 미디엄 드라이, 쥬시"
인디제노 로사토,내추럴 로제 와인,11.5,"체리, 라즈베리, 오렌지","크랜베리, 딸기, 자몽","레몬, 효모, 치즈"
도멘 파케 푸이 퓌세,화이트 와인,13.0,"사과, 감귤류","산미, 부드러운, 실키","달콤한, 쌉쌀한"
루이 페드리에 브뤼,스파클링 와인,11.0,"사과, 살구, 복숭아, 멜론","청사과, 배, 감귤, 시트러스, 미네랄리티","레몬, 라임, 자몽, 꿀"
비냐 에기아 리제르바,레드 와인,13.5,"배, 바닐라, 허브, 오크","타닌, 묵직한, 우아한","균형 잡힌, 긴 여운"
라포스톨 그랑 셀렉션 메를로,레드 와인,13.5,"붉은 과일, 흑후추, 오크, 은은한","풍부한, 과일, 균형 잡힌, 감초, 자두","다크 초콜릿, 섬세한 타닌, 향신료"
돔 페리뇽 레이디 가가 로제 루미너스 2008,스파클링 와인,12.0,"딸기, 브리오슈, 시트러스","라즈베리, 토스티, 오렌지","오렌지 껍질, 경쾌한 탄산, 체리"
알렉스 감발 부르고뉴 피노 누아 뀌베 레 두 빠삐,레드 와인,13.5,"붉은 과일, 오크, 부드러운, 과일","풍부한, 타닌, 실키, 과일",조화로운
샤또 몽페라 루즈,레드 와인,14.0,"체리, 블랙커런트, 허브, 초콜릿","바닐라, 딸기, 향신료","오크, 자두, 블랙베리, 가죽, 스모키"
타파스 템프라니요,레드 와인,14.5,"검은 과일, 블루베리, 딸기","자두, 블랙베리, 잼, 초콜릿, 체리, 수박","오크, 바닐라, 담배, 캐러멜"
로베르토 보에르지오 바르베라 달바 일 칠레토,레드 와인,14.0,"오크, 바닐라, 체리, 가죽","라즈베리, 블랙베리, 자두","스모키, 부드러운, 긴 여운"
로베르토 보에르지오 돌체토 달바 프리아비노,레드 와인,13.0,"체리, 자두, 가죽",라즈베리,"긴 여운, 부드러운, 베리, 붉은 과일"
"비디갈 와이너리, 포르타 6 틴토",레드 와인,13.0,"블랙베리, 오크, 바닐라","체리, 자두, 약간의 산미","부드러운 타닌, 은은한, 긴 여운"
킹스그로브 나파 밸리 까베르네 소비뇽,레드 와인,14.5,"과일, 오크, 바닐라, 스파이시, 허브","바닐라, 자두, 체리","긴 여운, 묵직한"
덕혼 나파 밸리 메를로,레드 와인,14.5,"제비꽃, 허브","자두, 카시스, 캐러멜","바닐라, 계피, 향신료"
19 크라임스 쉬라즈,레드 와인,14.5,"자두, 오디, 블랙베리, 바닐라","모카, 오크, 향신료","긴 여운, 다크 초콜릿, 타바코"
투핸즈 섹시 비스트,레드 와인,14.5,"라벤더, 검붉은 과일, 후추, 감초","달콤한, 블랙베리, 자두, 체리, 타닌, 흑연","긴 여운, 바닐라, 오크, 초콜릿, 커피, 가죽"
투핸즈 벨라스 가든,레드 와인,14.5,"라벤더, 검붉은 과일, 후추, 감초","달콤한, 블랙베리, 자두, 체리, 타닌, 흑연","긴 여운, 바닐라, 오크, 초콜릿, 커피, 가죽"
투핸즈 릴리스 가든,레드 와인,15.8,"블랙커런트, 후추, 민트, 유칼립투스","자두, 블랙베리, 블루베리, 검붉은 과일, 체리","오크, 바닐라, 초콜릿, 모카, 가죽, 흙내음"
라포스톨 아팔타,레드 와인,13.5,"블랙베리, 견과류, 스파이시",부드러운 타닌,"긴 여운, 검붉은 과일, 다크 초콜릿, 커피"
몬테스 알파 까베르네 소비뇽,레드 와인,14.5,"오크, 바닐라, 타바코, 삼나무","블랙베리, 블랙커런트, 자두, 카시스, 체리, 딸기","가죽, 흙내음, 스모키, 초콜릿"
비냐 몬테스 알파 M,레드 와인,14.4,"가죽, 민트, 스모키, 오크, 후추, 흙내음","블랙커런트, 자두, 카시스","바닐라, 초콜릿, 오크, 타바코"
테라자스 리제르바 말벡,레드 와인,14.5,"오크, 바닐라, 초콜릿","자두, 블루베리, 블랙베리","스모키, 흙내음, 가죽"
브레드 앤 버터 샤르도네,화이트 와인,12.8,"버터, 오크, 바닐라","빵, 바나나, 치즈, 배, 사과",긴 여운
"파스칼 졸리베, 아티튀드 소비뇽 블랑",화이트 와인,12.8,"감귤, 허브, 시트러스","풋사과, 배, 사과","라임, 레몬"
푸나무 소비뇽 블랑,화이트 와인,13.5,"젖은 돌, 자몽, 꿀, 멜론, 상큼한, 풀","복숭아, 신선한, 망고, 열대 과일, 허브","과일, 신선한"
라 스피네따 모스카토 다스티 브리꼬 콸리아,스파클링 와인,5.0,"감귤, 시트러스, 레몬, 라임, 오렌지","배, 복숭아, 사과, 멜론, 청사과, 미네랄리티","꿀, 리치, 열대 과일, 망고, 키위"
샹동 가든 스프리츠,스파클링 와인,12.0,"레몬 껍질, 배, 로즈마리, 타임","오렌지, 사과, 복숭아, 살구","딸기, 수박, 산미, 체리"
조쉬 셀러스 샤르도네,화이트 와인,14.0,"사과, 백도, 시트러스, 가벼운 오크","감귤, 복숭아, 청사과, 열대 과일",긴 여운
264 청포도 와인 광야,"화이트 와인, 우리술",12.5,"청포도, 과일, 향긋한","농익은 포도, 상큼한, 달콤한","쌉쌀한, 산뜻한, 약간의 산미"
"테누타 산 귀도, 귀달베르토",레드 와인,14.5,"가죽, 미네랄리티, 블랙베리",부드러운 타닌,"부드러운, 은은한, 균형 잡힌"
클라우디 베이 소비뇽 블랑,화이트 와인,13.5,"라임, 자몽, 시트러스, 감귤","레몬, 열대 과일, 패션프루트","구스베리, 아스파라거스, 청량한"
인비보 X 사라 제시카 파커 말보로 소비뇽 블랑,화이트 와인,13.0,"감귤, 시트러스, 패션프루트, 라임, 자몽","미네랄리티, 파인애플, 키위, 청사과, 열대 과일, 배, 망고, 구아바","꿀, 풀, 살구, 산뜻한, 바닐라, 멜론"
디 스테파니 프로세코 밀레지마토,스파클링 와인,11.5,"청사과, 복숭아, 레몬","라임, 살구, 시트러스, 감귤","바나나, 효모, 사과"
샤또 라퐁 로쉐,레드 와인,13.5,"블랙베리, 삼나무","가죽, 블랙커런트, 타바코","블랙베리, 스모키, 시가"
앙리 지로 에스쁘리 나뚜르 브뤼,스파클링 와인,12.0,"사과, 자몽, 레몬, 효모, 시트러스, 감귤","청사과, 배, 복숭아, 견과류","브리오슈, 토스트, 비스킷"
미누티 프레스티지,로제 와인,13.0,"꽃, 멜론","붉은 과일, 균형 잡힌, 시트러스, 감귤",미네랄리티
"테라자스, 리제르바 토론테스",화이트 와인,13.5,"배, 시트러스, 파인애플","청량감, 산미","깔끔한, 시원한, 균형 잡힌"
덕혼 골든아이 피노 누아,레드 와인,14.5,"가죽, 시나몬, 후추, 할라피뇨, 흙내음","체리, 딸기, 라즈베리, 크랜베리","오크, 바닐라, 초콜릿, 타바코"
돔 페리뇽 블랑 2013,스파클링 와인,12.5,"브리오슈, 아몬드, 토스트, 헤이즐넛","꿀, 배, 복숭아, 살구, 청사과, 치즈, 미네랄리티","라임, 레몬 껍질, 멜론, 사과, 자몽"
로랑 페리에 빈티지 브뤼,스파클링 와인,12.0,"복숭아, 브리오슈, 흰 꽃, 시트러스, 감귤","라임, 복숭아, 사과, 살구, 자몽","백도, 오렌지, 미네랄리티"
서브미션 샤르도네,화이트 와인,13.5,"오크, 바닐라, 배, 청사과, 타임","바닐라, 버터, 파인애플, 오렌지, 망고","꿀, 레몬, 라임, 미네랄리티"
라 브랑까이야 뜨레,레드 와인,13.5,"가죽, 검붉은 과일, 다크 초콜릿, 마른 흙, 오크, 타바코","건포도, 다크 체리, 라즈베리, 자두, 초콜릿, 후추","긴 여운, 부드러운, 스파이시"
덕혼 디코이 샤르도네,화이트 와인,13.5,"캐러멜, 사과, 서양 배","감귤, 아카시아, 레몬","바닐라, 오크"
"안티노리, 빌라 안티노리 비앙코",화이트 와인,12.5,"박하, 섬세한, 복숭아","신선한, 균형 잡힌","부드러운, 상큼한"
테라자스 리제르바 말벡,레드 와인,14.1,"바닐라, 오크, 초콜릿","블랙베리, 블루베리, 자두","가죽, 스모키, 흙내음"
도멘 데 디아블 로제 봉봉,로제 와인,12.5,"달콤한, 미네랄리티, 베리","복합적인, 부드러운, 산뜻한","달콤한, 실키, 쌉쌀한"
시가 박스 피노 누아,레드 와인,13.6,"가죽, 꽃, 바이올렛, 체리","딸기, 라즈베리, 바닐라, 캐러멜",조화로운
샤또 데스미라이,레드 와인,13.0,"오크, 바닐라, 타바코","블랙커런트, 카시스, 블랙베리","가죽, 스모키, 버섯, 흙내음"
"글레쳐, 비숍 쉬라즈",레드 와인,15.0,"바닐라, 신선한, 오크, 블랙베리, 레드베리","자두, 타닌","다크 초콜릿, 백후추"
글레쳐 왈라스 쉬라즈 그르나슈,레드 와인,15.0,"오크, 후추, 블랙베리",부드러운 타닌,우아한
테와레라 소비뇽 블랑,화이트 와인,13.5,"레몬, 시트러스, 감귤","열대 과일, 파인애플, 구스베리","패션프루트, 아스파라거스"
포스타 피아나 프리미티보,레드 와인,13.5,"바닐라, 초콜릿, 커피","블랙베리, 자두, 체리","가죽, 코코아, 스모키"
도멘 피니에 크레망 드 쥐라 브뤼 나뚜르,스파클링 와인,12.0,"과일, 살구, 청사과","브리오슈, 아몬드, 토스트","시트러스, 오렌지, 레몬"
푸나무 소비뇽 블랑,화이트 와인,13.0,"꿀, 멜론, 상큼한, 자몽, 젖은 돌, 풀","망고, 복숭아, 신선한, 열대 과일, 허브","과일, 신선한"
"파머스 립, 페더웨이 쉬라즈",레드 와인,14.5,"체리, 미네랄리티, 붉은 과일","타닌, 묵직한","긴 여운, 균형 잡힌"
장 루이 샤브 셀렉시옹 꼬뜨 뒤 론 몽 꼬르,레드 와인,15.0,"가죽, 후추, 흙내음",균형 잡힌,"긴 여운, 우아한, 풍부한"
"까셀레띠, 아파시멘토 에디찌오네",레드 와인,15.0,"계피, 바닐라, 자두, 정향, 초콜릿","딸기, 라즈베리, 체리","건포도, 말린 과일, 부드러운"
콥케 파인 루비 포트,포트 와인,19.5,"과일 잼, 달콤한, 블랙베리, 신선한","바닐라, 오크, 초콜릿","균형 잡힌, 달콤한, 진한"
케이프 멘텔 쉬라즈 까베르네,레드 와인,14.5,"구운 호두, 블랙베리, 오크, 자두, 파프리카","모카, 바닐라, 검은 과일, 타바코","민트, 복합적인, 오크, 후추"
"말보로 릿지, 소비뇽 블랑",화이트 와인,12.0,"시트러스, 풀잎","싱그러운, 산뜻한","신선한, 시트러스"
"데 스테파니, 쏠레",레드와인,14.0,"레드 와인, 오크","검은 과일, 바이올렛, 블랙베리, 자두, 달콤한, 과일","붉은 과일, 산딸기, 체리, 복합적인"
라 브랑까이야 일 로사또,로제 와인,12.5,"딸기, 라즈베리, 블랙커런트","라임, 오렌지, 자몽","메론, 시트러스, 복숭아"
샤또 페고 로제 핑크 페고,로제 와인,14.0,"꽃, 레드베리, 시트러스, 복숭아","미네랄리티, 신선한","우아한, 풍부한"
두에마니 씨,로제 와인,13.5,"딸기, 라즈베리, 아몬드, 복숭아, 크랜베리",단단한 구조감,밝은
"호지 꿀롱, 에스피릿 데 브리니 브룻 나뚜르",스파클링 와인,12.0,"과일, 배, 사과","브리오슈, 아몬드, 토스트","시트러스, 오렌지, 레몬"
루카 보시오 스위트 레드,레드 와인,4.5,"딸기, 꽃, 과일","과일, 달콤한, 시트러스","가벼운, 부드러운, 균형 잡힌"
앙리 히샤드 쥬브레 샹베르땡 오 꼬르베,레드와인,13.0,"산딸기, 체리, 크랜베리","가죽, 거친, 버섯","오크, 초콜릿, 향신료"
"까르피네토, 비노 노빌레 디 몬테풀치아노 리제르바",레드와인,13.5,"바닐라, 오크, 향긋한","가죽, 나무, 신선한, 허브","붉은 과일, 체리, 패션프루트"
스칼리올라 아조르드 몬페라토 로쏘,레드와인,15.0,"강렬한, 바이올렛, 잘 익은 과일, 레드베리","균형 잡힌, 복합적인","오크, 풍부한, 긴 여운, 균형 잡힌"
일 카르나샬레 카르나샬레,레드 와인,14.5,"블랙베리, 블랙체리, 블랙커런트, 자두","로즈마리, 민트, 복합적인, 스모키","다크 초콜릿, 바닐라, 젖은 흙, 과일, 강렬한"
일 카르나샬레 일 까벨로트,레드와인,13.5,"블랙베리, 블랙커런트, 과일","오크, 초콜릿, 커피","감초, 멘톨, 후추"
일 카르나샬레 일 까벨로트 매그넘 1.5L,레드와인,13.5,"과일, 블랙베리, 블랙커런트","오크, 초콜릿, 커피","감초, 후추"
"캐슬러, 올드 바스타드 쉬라즈",레드와인,15.5,"바닐라, 오크, 초콜릿","검은 과일, 블루베리, 체리","감초, 아니스, 후추"
라 리오하 알타 핀카 마르텔로 리제르바,레드와인,14.5,"바닐라, 블랙베리, 오크","과일, 자두, 카시스","균형 잡힌, 라즈베리, 부드러운"
샴페인 에릭 호데즈 뀌베 데 그랑 빈티지 그랑 크뤼,스파클링 와인,12.5,"배, 살구, 사과","브리오슈, 비스킷, 아몬드","꿀, 젖은 돌, 미네랄리티"
"벨레 그로스, 라스 알투라스 피노 누아",레드 와인,12.5,"바닐라, 삼나무, 초콜릿, 바닐라, 삼나무, 초콜릿","검은 과일, 자두, 검은 과일, 자두, 블랙베리","딸기, 체리, 딸기, 체리, 크랜베리"
라 브랑까이아 스텔라,스파클링 와인,12.0,"아몬드, 호두, 고소한","살구, 사과, 사과 잼","젖은 돌, 실키, 쌉쌀한"
보르고 마라그리아노 모스카토 다스티 라 칼리에라,스파클링 와인,13.5,"배, 복숭아, 사과","과일, 망고, 파인애플","거친, 꿀, 미네랄리티"
콘트라토 밀레시마토 엑스트라 브뤼,스파클링 와인,12.0,"감귤, 민트, 흰 꽃","꽃, 시트러스, 흑연","감귤류, 청사과, 생동감"
마르케제 안티노리 콘테사 마지,스파클링 와인,12.5,"빵, 오크, 청사과, 복숭아","시트러스, 청사과, 레몬","꿀, 바닐라, 사과"
슈램스버그 블랑 드 블랑,스파클링 와인,12.5,"감귤, 구운 아몬드, 복숭아","청사과, 파인애플, 레몬","바닐라, 배, 살구"
크리스찬 클레르제 부르고뉴 피노 누아,레드 와인,12.5,"초콜릿, 오크, 꽃, 바닐라","딸기, 단단한 구조감, 부드러운, 스모키, 바닐라","바닐라, 체리, 과일, 오크"
필립 리베라 즈브레 샹베르땅 '끌로 빌라주',레드와인,13.0,"감초, 붉은 베리류, 후추, 밀크 초콜릿","오크, 바닐라, 흙내음","긴 여운, 버섯, 미네랄리티"
라 스피네따 모스카토 다스티 비앙코스피노,스파클링 와인,5.5,"오렌지, 타임, 핑크 자몽","신선한, 시트러스, 감귤","긴 여운, 신선한, 향신료, 미네랄리티"
"나탈리 팔메, 르 발 코르네 블랑 드 누아 브뤼",스파클링 와인,12.0,"배, 자몽, 사과, 감귤, 시트러스","과일, 바닐라, 미네랄리티","토스티, 부드러운, 바닐라"
"로건, 클레멘타인 피노 그리",로제 와인,12.5,"감귤, 장미, 플로럴","딸기, 오렌지, 토피, 사과","타닌, 부드러운, 스파이시, 시트러스, 열대 과일"
"샤또 데스클랑, 락 엔젤",로제 와인,13.5,"딸기, 허브, 복숭아","오렌지, 미네랄리티, 레몬","긴 여운, 시트러스, 상쾌한"
라 리오하 알타 비냐 아르단자 리제르바,레드와인,13.2,"담배, 바닐라, 오크","가죽, 견과류, 스모키, 흙내음","붉은 과일, 체리, 캐러멜"
"멈, 그랑 꼬르동",스파클링 와인,12.5,"바닐라, 열대 과일, 복숭아","견과류, 바닐라, 살구, 복숭아","복합적인, 부드러운"
파스쿠아 일레븐 미닛 로제,로제 와인,12.5,"라즈베리, 시트러스, 감귤","복숭아, 살구, 청사과, 배","장미, 딸기, 복숭아, 자몽"
포카스 루비 포트,포트 와인,19.0,"생동감, 잘 익은 과일","실키, 산뜻한, 달콤한","강렬한, 균형 잡힌, 우아한"
타피 피노 그리,내추럴 화이트 와인,13.0,"꽃, 리치, 배, 우아한","미네랄리티, 달콤한, 산미, 상큼한, 과일, 스파이시","조화로운, 균형 잡힌"
텍스트북 나파 까베르네 소비뇽,레드 와인,13.3,"후추, 담배, 연필심, 블랙커런트","자두, 체리, 유칼립투스, 블루베리",부드러운 타닌
"오 봉 클리마, 샤르도네",화이트 와인,13.5,"오크, 버터, 바닐라, 캐러멜, 버터스카치","사과, 배, 복숭아, 살구, 멜론","오렌지, 시트러스, 감귤"
"파 니엔테, 샤르도네",화이트 와인,14.0,"무화과, 꽃, 감귤, 시트러스","꿀, 천도 복숭아, 레몬 껍질, 청아한","구운 오크, 우아한"
콥케 리저브 루비 포트,포트 와인,19.5,"견과류, 아몬드, 호두","꿀, 생강, 오크, 캐러멜","바닐라, 블랙커런트, 정향, 토피"
콥케 리저브 토니 포트,포트 와인,19.5,"아몬드, 초콜릿, 토피","꿀, 생강, 오크, 캐러멜","말린 과일, 바닐라, 정향, 토피"
클림트 키스 뀌베 브뤼,스파클링 와인,11.5,"배, 사과, 파인애플, 시트러스, 감귤","모과, 복숭아, 브리오슈, 살구, 청사과","부드러운, 풍부한"
투핸즈 브레이브 페이스,레드 와인,14.5,"라벤더, 검붉은 과일, 후추, 감초","달콤한, 자두, 체리, 타닌, 흑연, 블랙베리","바닐라, 오크, 초콜릿, 커피, 가죽, 긴 여운"
로랑 페리에 그랑 시에클,스파클링 와인,12.0,"꿀, 헤이즐넛, 구운 빵, 감귤, 시트러스, 구운 아몬드","조화로운, 풍성한, 미네랄리티, 단단한 구조감","신선한, 긴 여운, 우아한"
에셈베 모젤 크리스마스 로제,로제 와인,11.5,"베리류, 복숭아, 자두","달콤한, 딸기, 부드러운","달콤한, 산뜻한"
에셈베 모젤 크리스마스 리슬링,화이트 와인,9.5,"복숭아, 시트러스, 감귤","감귤, 라임, 레몬","달콤한, 산뜻한"
"샤또 데스클랑, 위스퍼링 엔젤",로제 와인,12.5,"자스민, 체리, 복숭아","멜론, 산딸기, 상쾌한, 체리, 미네랄리티, 복숭아",긴 여운
"빌라 욜란다, 모스카토 다스티 ‘블랙’",화이트 와인,7.5,"꽃, 복숭아","달콤한, 청량한, 살구, 꿀, 머스캣, 탄산감","싱그러운, 과일"
리마페레 소비뇽 블랑,화이트 와인,13.0,"구스베리, 멜론, 자몽, 백도, 패션프루트","시트러스, 레몬, 열대 과일","균형 잡힌, 신선한, 풀 내음"
덕혼 나파 밸리 샤르도네,화이트 와인,14.0,"시트러스, 서양 배, 오크, 버터, 열대 과일","복숭아, 그린 애플, 바닐라, 레몬, 자몽, 산미","미네랄리티, 긴 여운, 살구"
도멘 샹동 브뤼,스파클링 와인,12.0,"라임, 그린 애플, 자몽, 레몬","미네랄리티, 미디엄 드라이, 시원한 탄산감","신선한, 크리스피한, 견과류"
하트랜드 디렉터스 컷 쉬라즈,레드 와인,15.0,"담뱃잎, 블랙 페퍼, 감초, 유칼립투스, 검은 과일","블랙베리, 바닐라, 스파이스, 부드러운, 강렬한","잘 익은 과일, 긴 여운, 다크 초콜릿, 부드러운, 둥근"
마드리갈 프리미티보 디 만두리아 돌체 나뚜랄레,래드 와인,15.5,"베리류, 자두 잼, 향신료, 바닐라빈, 발사믹","달콤한, 실키, 섬세한 타닌, 단단한 구조감","긴 여운, 스파이시, 견과류, 강렬한"
알마비바 에푸 2019,레드 와인,15.0,"블랙베리, 카시스, 오크","블랙커런트, 바닐라, 스모키","초콜릿, 가죽, 흙내음"
레 자르젤리에르 비오니에,화이트 와인,13.0,"레몬 제스트, 감귤류, 복숭아, 아카시아","살구, 열대 과일, 허브, 꿀","흰 꽃, 레몬 그라스, 시트러스"
보테가 스파클링 제로 화이트,논알콜 스파클링 와인,0.0,"신선한, 꽃, 포도","달콤한, 섬세한, 균형 잡힌","과일, 꿀, 시트러스"
안나 데 꼬도르뉴 블랑 드 블랑 리제르바,스파클링 와인,11.5,"복숭아, 서양 배, 시트러스","청사과, 레몬, 살구","레몬 껍질, 젖은 돌, 미네랄리티"
"그란 셀로, 템프라니요 시라",레드 와인,14.0,"자두, 블랙베리, 오크","체리, 라즈베리, 바닐라","블랙 체리, 크랜베리, 초콜릿"
스프링필드 라이프 프롬 스톤 소비뇽 블랑,화이트 와인,12.5,"구아바, 패션프루트, 구스베리","열대 과일, 시트러스, 견과류, 사과","미네랄리티, 산뜻한, 균형 잡힌"
루포 메라빌리아 두에 디 두에,레드 와인,14.0,"블랙베리, 블랙커런트, 블루베리","감초, 발사믹, 조화로운","단단한 구조감, 우아한, 초콜릿"
람보르기니 로사토 IGT 움브리아,로제 와인,12.5,"딸기, 열대 과일, 오렌지, 꽃","파인애플, 시트러스, 살구","미네랄리티, 신선한, 핵과류"
람보르기니 아마로네 델라 발폴리첼라,레드 와인,15.5,"가죽, 자두, 정향","블랙베리, 체리, 라즈베리","우아한, 복합적인, 강렬한"
캔달 잭슨 그랑 리저브 샤르도네,화이트 와인,14.0,"바닐라, 오크, 과일, 감귤류, 사과, 젖은 돌","시트러스, 레몬, 라임, 복숭아, 서양 배, 열대 과일","부드러운, 미네랄리티, 약간의 스모키"
스타즈 콜라이드 소비뇽 블랑,화이트 와인,12.5,"포도, 라임, 구스베리","레몬, 멜론, 건자두","상큼한, 산뜻한, 깔끔한"
브랜든 트레이시 퍼즈 라이트,내추럴 레드 와인,12.5,"오디, 체리, 크랜베리, 초콜릿, 향신료, 흙내음","단단한 구조감, 베리류, 카카오","감칠맛, 긴 여운, 타닌"
오미로제 결,"우리술, 스파클링 와인",12.0,"오미자, 꽃, 베리, 허브","오미자, 새콤한, 달콤한","탄산감, 균형 잡힌, 스파이시"
죠셉 펠프스 빈야드 인시그니아 2018,레드 와인,14.5,"검은 과일, 스파이스, 바닐라","베리류, 오크, 다크 초콜릿","부드러운 타닌, 긴 여운, 프루티, 타바코"
텍스트북 나파 까베르네 소비뇽,레드 와인,13.0,"블랙커런트, 체리, 모카, 향신료","붉은 베리류, 다크 초콜릿, 묵직한","오크, 바닐라, 부드러운, 타닌"
알데아 베르데호 화이트,논알콜 화이트 와인,0.0,"신선한, 청포도, 서양 배","가벼운, 산뜻한, 미네랄리티","산미, 시트러스, 멜론"
수쉐리 꼬또 뒤 레이용 엑셉시옹,디저트 와인,12.0,"마멀레이드, 시트러스, 꿀","복숭아, 살구, 미네랄리티","오렌지, 과일 잼, 젖은 돌"
샤또 페고 꼬뜨 뒤 론 뀌베 마끌뤼라,레드 와인,14.5,"블랙베리, 자두, 오크","블루베리, 바닐라, 스모키","가죽, 흙내음, 타바코"
인디제노 로쏘,레드 와인,11.5,"체리, 크랜베리, 버섯","딸기, 시트러스, 가죽","오렌지, 레몬, 흙내음"
"포지오 디 소토, 브루넬로 디 몬탈치노 2017",레드 와인,14.0,"가죽, 마른 흙, 검붉은 과일, 바이올렛","오크, 타바코, 바닐라, 자두, 라즈베리","우드 스모크, 부드러운, 산미"
마르케스 데 무리에타 리제르바,레드 와인,13.8,"체리, 크랜베리, 블랙베리, 바닐라, 제비꽃","약간의 산미, 미디엄 드라이, 부드러운 타닌, 검붉은 과일","진한 여운, 검붉은 과일, 담뱃잎, 오크"
지아코모 페노키오 바롤로,레드 와인,14.2,"잘 익은 자두, 풀 내음, 꽃, 가죽","라즈베리, 오크, 타바코, 바닐라","긴 여운, 부드러운, 마른 흙"
콜미 레드 사투르티노,내추럴 레드 와인,13.0,"바이올렛, 라즈베리, 자두","부드러운, 타닌, 검붉은 과일","균형 잡힌, 산미, 블루베리"
알데아 템프라니요 레드,논알콜 레드 와인,0.0,"바이올렛, 검붉은 과일, 체리","블랙커런트, 깔끔한, 바닐라","부드러운, 타닌, 짭짤한"
알데아 템프라니요 로제,논알콜 로제 와인,0.0,"신선한, 딸기, 체리","균형 잡힌, 상큼한, 달콤한","가벼운, 깔끔한, 산미"
지아콘디 비노 비앙코,화이트 와인,13.0,"청사과, 복숭아, 시트러스","서양 배, 레몬, 자몽","라임, 아스파라거스, 풀내음"
파운더스 랜치 나파밸리 샤르도네,화이트 와인,14.5,"사과, 시트러스, 버터","핵과류, 캐러멜, 오크","강렬한, 오크, 풍부한, 우디"
판도라 베르데호,화이트 와인,12.5,"레몬, 패션프루트, 그린 애플","신선한, 우아한, 균형 잡힌","시트러스, 서양 배, 미네랄리티"
마리나 알타,화이트 와인,11.0,"열대 과일, 허브, 머스크, 시트러스","미디엄 드라이, 부드러운, 균형 잡힌, 그린 애플, 레몬","복숭아, 살구, 미네랄리티, 자몽"
아리아발 베르데호,화이트 와인,13.5,"시트러스, 꿀, 가벼운","레몬 그라스, 멜론, 미네랄리티","산미, 크리스피, 균형 잡힌"
딥루즈 G.S.M,레드 와인,13.5,"건자두, 오크, 감초","체리, 크랜베리, 바닐라, 버터","스파이시, 미디엄 드라이, 스모키"
나바로 꼬레아스 리제르바 말벡,레드 와인,14.5,"다크 초콜릿, 가죽, 검붉은 과일, 감초","블랙커런트, 블루베리, 서양 자두","가벼운, 균형 잡힌, 섬세한 타닌"
"페레즈 크루즈, 꼬뜨",레드 와인,14.5,"꽃, 카시스, 라즈베리, 레몬 그라스, 유칼립투스","체리, 딸기, 서양 자두","부드러운 타닌, 흙내음, 가죽"
"델리카토, 1924 버번 배럴 에이지드 까베르네 소비뇽",레드 와인,15.0,"블랙베리, 코코아, 라즈베리, 캐러멜, 무화과, 토스트","버번, 바닐라, 말린 민트, 캐러멜","우드 스모크, 부드러운, 조화로운"
프레지덴셜 10년 토니 포트,포트 와인,20.0,"건포도, 캐러멜, 건자두","무화과, 헤이즐넛, 바닐라","초콜릿, 타바코, 시가"
19 크라임스 바니쉬드 레드,레드 와인,13.8,"다크 초콜릿, 바닐라, 정향, 시나몬","둥근, 블루베리, 블랙 체리","타바코, 진한 여운, 복합적인"
"조셉 칼, 까베르네 소비뇽",레드 와인,14.5,"검붉은 과일, 풀 내음, 오크","건자두, 블랙베리, 커피","긴 여운, 부드러운, 섬세한 타닌"
"파토리아 데이 바르비, 브루넬로 디 몬탈치노 블루 라벨",레드 와인,14.5,"딸기, 체리, 시트러스, 타바코, 가죽, 초콜릿","자두, 체리, 오크, 바닐라, 건자두, 건포도","따뜻한, 긴 여운, 미디엄 드라이"
비원 퓨어,레드 와인,13.0,"검붉은 과일, 향신료, 꽃, 오크","산미, 라즈베리, 크랜베리, 블루베리","부드러운, 섬세한 타닌, 흙내음"
알치미아 프리미티보,레드 와인,14.5,"포도, 묵직한, 농축된","농익은 포도, 묵직한, 부드러운 타닌","부드러운, 낮은 산도, 진한 여운"
패트리셔스 카틴카 레이트 하베스트 토카이,화이트 와인,12.5,"벌꿀, 살구, 사과","복숭아, 진저, 서양 배, 시트러스","긴 여운, 스타프루트, 부드러운"
루이스 까냐스 크리안자,레드 와인,17.0,"유칼립투스, 오크, 바닐라, 타바코","자두, 블랙베리, 블루베리, 라즈베리, 체리",스파이시
시나브로 에뚜왈 스파클링,"우리술, 스파클링 와인",5.0,"파인애플, 바나나, 배","청포도, 복숭아, 풋사과","청량감, 신선한, 프루티"
